Year,Sex,Age Group,COVID-19 Deaths,Pneumonia Deaths,Influenza Deaths
2022.0,All Sexes,15-24 years,0.0,0.0,0.0
2022.0,All Sexes,55-64 years,16.0,12.0,0.0
2022.0,All Sexes,65-74 years,34.0,32.0,0.0
2022.0,All Sexes,85 years and over,32.0,36.0,0.0
2022.0,Male,1-4 years,0.0,0.0,0.0
2022.0,Male,65-74 years,21.0,24.0,0.0
2022.0,Male,75-84 years,19.0,22.0,0.0
2022.0,Male,85 years and over,17.0,21.0,0.0
2022.0,Female,1-4 years,0.0,0.0,0.0
2022.0,All Sexes,1-4 years,0.0,0.0,0.0
2022.0,All Sexes,5-14 years,0.0,0.0,0.0
2022.0,All Sexes,65-74 years,14.0,15.0,0.0
2022.0,Male,1-4 years,0.0,0.0,0.0
2022.0,Male,5-14 years,0.0,0.0,0.0
2022.0,Female,1-4 years,0.0,0.0,0.0
2022.0,Female,5-14 years,0.0,0.0,0.0
2022.0,Female,45-54 years,0.0,0.0,0.0
2022.0,Female,50-64 years,0.0,0.0,0.0
2022.0,Female,55-64 years,0.0,0.0,0.0
2022.0,All Sexes,1-4 years,0.0,0.0,0.0
2022.0,All Sexes,35-44 years,0.0,0.0,0.0
2022.0,Male,1-4 years,0.0,0.0,0.0
2022.0,Male,25-34 years,0.0,0.0,0.0
2022.0,Male,35-44 years,0.0,0.0,0.0
2022.0,Female,1-4 years,0.0,0.0,0.0
2022.0,Female,5-14 years,0.0,0.0,0.0
2022.0,Female,15-24 years,0.0,0.0,0.0
2022.0,Female,50-64 years,0.0,0.0,0.0
2022.0,Female,55-64 years,0.0,0.0,0.0
2022.0,All Sexes,1-4 years,0.0,0.0,0.0
2022.0,All Sexes,5-14 years,0.0,0.0,0.0
2022.0,All Sexes,35-44 years,0.0,0.0,0.0
2022.0,Male,1-4 years,0.0,0.0,0.0
2022.0,Male,5-14 years,0.0,0.0,0.0
2022.0,Female,1-4 years,0.0,0.0,0.0
2022.0,Female,5-14 years,0.0,0.0,0.0
2022.0,Female,15-24 years,0.0,0.0,0.0
2022.0,Female,25-34 years,0.0,0.0,0.0
2022.0,Female,50-64 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,0.0,99.0,16.0
2020.0,All Sexes,55-64 years,0.0,82.0,12.0
2020.0,All Sexes,65-74 years,0.0,141.0,16.0
2020.0,All Sexes,75-84 years,0.0,157.0,10.0
2020.0,All Sexes,85 years and over,0.0,177.0,17.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,50-64 years,0.0,48.0,10.0
2020.0,All Sexes,50-64 years,0.0,81.0,20.0
2020.0,All Sexes,55-64 years,0.0,65.0,18.0
2020.0,All Sexes,65-74 years,0.0,92.0,25.0
2020.0,All Sexes,75-84 years,0.0,156.0,18.0
2020.0,All Sexes,85 years and over,0.0,181.0,15.0
2020.0,Male,50-64 years,0.0,42.0,13.0
2020.0,Male,55-64 years,0.0,34.0,12.0
2020.0,Male,65-74 years,0.0,58.0,13.0
2020.0,Female,65-74 years,0.0,34.0,12.0
2020.0,Female,75-84 years,0.0,78.0,11.0
2020.0,Female,85 years and over,0.0,113.0,10.0
2020.0,All Sexes,75-84 years,33.0,201.0,22.0
2020.0,All Sexes,85 years and over,29.0,223.0,22.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,Male,45-54 years,24.0,25.0,0.0
2020.0,Female,65-74 years,77.0,85.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,15-24 years,0.0,0.0,0.0
2020.0,All Sexes,45-54 years,25.0,22.0,0.0
2020.0,All Sexes,50-64 years,127.0,121.0,0.0
2020.0,All Sexes,55-64 years,110.0,110.0,0.0
2020.0,All Sexes,65-74 years,212.0,184.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,50-64 years,88.0,73.0,0.0
2020.0,Male,55-64 years,75.0,65.0,0.0
2020.0,Male,65-74 years,140.0,113.0,0.0
2020.0,Male,85 years and over,164.0,126.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,50-64 years,39.0,48.0,0.0
2020.0,Female,55-64 years,35.0,45.0,0.0
2020.0,Female,65-74 years,72.0,71.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,89.0,115.0,0.0
2020.0,All Sexes,55-64 years,70.0,87.0,0.0
2020.0,All Sexes,75-84 years,145.0,185.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,50-64 years,56.0,64.0,0.0
2020.0,Male,55-64 years,41.0,45.0,0.0
2020.0,Male,75-84 years,72.0,103.0,0.0
2020.0,Male,85 years and over,82.0,77.0,0.0
2020.0,Female,50-64 years,33.0,51.0,0.0
2020.0,Female,55-64 years,29.0,42.0,0.0
2020.0,Female,65-74 years,47.0,51.0,0.0
2020.0,Female,75-84 years,73.0,82.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,89.0,128.0,0.0
2020.0,All Sexes,55-64 years,79.0,107.0,0.0
2020.0,All Sexes,85 years and over,228.0,194.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,50-64 years,56.0,81.0,0.0
2020.0,Male,55-64 years,49.0,68.0,0.0
2020.0,Male,65-74 years,80.0,98.0,0.0
2020.0,Male,75-84 years,86.0,112.0,0.0
2020.0,Male,85 years and over,73.0,94.0,0.0
2020.0,Female,1-4 years,0.0,0.0,0.0
2020.0,Female,50-64 years,33.0,47.0,0.0
2020.0,Female,55-64 years,30.0,39.0,0.0
2020.0,Female,85 years and over,155.0,100.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,45-54 years,17.0,32.0,0.0
2020.0,All Sexes,50-64 years,65.0,114.0,0.0
2020.0,All Sexes,55-64 years,55.0,97.0,0.0
2020.0,All Sexes,85 years and over,296.0,227.0,0.0
2020.0,Male,50-64 years,45.0,67.0,0.0
2020.0,Male,55-64 years,35.0,55.0,0.0
2020.0,Male,75-84 years,137.0,132.0,0.0
2020.0,Male,85 years and over,118.0,104.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,50-64 years,20.0,47.0,0.0
2020.0,Female,55-64 years,20.0,42.0,0.0
2020.0,Female,65-74 years,55.0,74.0,0.0
2020.0,Female,85 years and over,178.0,123.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,64.0,97.0,0.0
2020.0,All Sexes,55-64 years,54.0,86.0,0.0
2020.0,All Sexes,65-74 years,133.0,162.0,0.0
2020.0,All Sexes,85 years and over,237.0,207.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,50-64 years,40.0,62.0,0.0
2020.0,Male,55-64 years,36.0,56.0,0.0
2020.0,Male,65-74 years,85.0,109.0,0.0
2020.0,Male,85 years and over,105.0,100.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,65-74 years,48.0,53.0,0.0
2020.0,Female,75-84 years,88.0,74.0,0.0
2020.0,Female,85 years and over,132.0,107.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,15-24 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,89.0,117.0,0.0
2020.0,All Sexes,55-64 years,72.0,101.0,0.0
2020.0,All Sexes,65-74 years,188.0,205.0,0.0
2020.0,All Sexes,75-84 years,311.0,253.0,0.0
2020.0,All Sexes,85 years and over,384.0,266.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,50-64 years,53.0,68.0,0.0
2020.0,Male,55-64 years,43.0,59.0,0.0
2020.0,Male,65-74 years,115.0,129.0,0.0
2020.0,Male,75-84 years,169.0,141.0,0.0
2020.0,Male,85 years and over,161.0,136.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,50-64 years,36.0,49.0,0.0
2020.0,Female,55-64 years,29.0,42.0,0.0
2020.0,Female,65-74 years,73.0,76.0,0.0
2020.0,Female,75-84 years,142.0,112.0,0.0
2020.0,Female,85 years and over,223.0,130.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,35-44 years,22.0,17.0,0.0
2020.0,All Sexes,45-54 years,75.0,57.0,0.0
2020.0,All Sexes,50-64 years,323.0,220.0,0.0
2020.0,All Sexes,55-64 years,271.0,185.0,0.0
2020.0,All Sexes,65-74 years,580.0,415.0,0.0
2020.0,All Sexes,85 years and over,1132.0,572.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,45-54 years,55.0,38.0,0.0
2020.0,Male,50-64 years,209.0,139.0,0.0
2020.0,Male,55-64 years,171.0,116.0,0.0
2020.0,Male,65-74 years,361.0,250.0,0.0
2020.0,Male,85 years and over,481.0,272.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,45-54 years,20.0,19.0,0.0
2020.0,Female,50-64 years,114.0,81.0,0.0
2020.0,Female,55-64 years,100.0,69.0,0.0
2020.0,Female,65-74 years,219.0,165.0,0.0
2020.0,Female,75-84 years,442.0,248.0,0.0
2020.0,Female,85 years and over,651.0,300.0,0.0
2020.0,All Sexes,35-44 years,53.0,34.0,0.0
2020.0,All Sexes,45-54 years,141.0,88.0,0.0
2020.0,All Sexes,50-64 years,572.0,390.0,0.0
2020.0,All Sexes,55-64 years,479.0,335.0,0.0
2020.0,All Sexes,85 years and over,2328.0,1062.0,0.0
2020.0,Male,35-44 years,29.0,17.0,0.0
2020.0,Male,45-54 years,80.0,49.0,0.0
2020.0,Male,50-64 years,342.0,230.0,0.0
2020.0,Male,55-64 years,286.0,198.0,0.0
2020.0,Male,65-74 years,733.0,484.0,0.0
2020.0,Male,85 years and over,940.0,506.0,0.0
2020.0,Female,5-14 years,0.0,0.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,35-44 years,24.0,17.0,0.0
2020.0,Female,45-54 years,61.0,39.0,0.0
2020.0,Female,50-64 years,230.0,160.0,0.0
2020.0,Female,55-64 years,193.0,137.0,0.0
2020.0,Female,75-84 years,817.0,439.0,0.0
2020.0,Female,85 years and over,1388.0,556.0,0.0
2021.0,All Sexes,35-44 years,31.0,28.0,0.0
2021.0,All Sexes,45-54 years,96.0,70.0,0.0
2021.0,All Sexes,50-64 years,440.0,320.0,0.0
2021.0,All Sexes,55-64 years,378.0,269.0,0.0
2021.0,All Sexes,85 years and over,1465.0,742.0,0.0
2021.0,Male,45-54 years,54.0,36.0,0.0
2021.0,Male,50-64 years,265.0,187.0,0.0
2021.0,Male,55-64 years,228.0,162.0,0.0
2021.0,Male,85 years and over,626.0,372.0,0.0
2021.0,Female,5-14 years,0.0,0.0,0.0
2021.0,Female,45-54 years,42.0,34.0,0.0
2021.0,Female,50-64 years,175.0,133.0,0.0
2021.0,Female,55-64 years,150.0,107.0,0.0
2021.0,Female,65-74 years,382.0,282.0,0.0
2021.0,Female,75-84 years,551.0,303.0,0.0
2021.0,Female,85 years and over,839.0,370.0,0.0
2021.0,All Sexes,45-54 years,49.0,49.0,0.0
2021.0,All Sexes,65-74 years,398.0,316.0,0.0
2021.0,All Sexes,75-84 years,471.0,348.0,0.0
2021.0,All Sexes,85 years and over,525.0,338.0,0.0
2021.0,Male,45-54 years,28.0,36.0,0.0
2021.0,Male,65-74 years,245.0,199.0,0.0
2021.0,Male,75-84 years,278.0,213.0,0.0
2021.0,Male,85 years and over,255.0,181.0,0.0
2021.0,Female,50-64 years,90.0,67.0,0.0
2021.0,Female,55-64 years,78.0,60.0,0.0
2021.0,Female,65-74 years,153.0,117.0,0.0
2021.0,Female,75-84 years,193.0,135.0,0.0
2021.0,Female,85 years and over,270.0,157.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,35-44 years,17.0,20.0,0.0
2021.0,All Sexes,45-54 years,35.0,37.0,0.0
2021.0,All Sexes,50-64 years,123.0,143.0,0.0
2021.0,All Sexes,55-64 years,101.0,118.0,0.0
2021.0,All Sexes,85 years and over,206.0,207.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,45-54 years,19.0,21.0,0.0
2021.0,Male,50-64 years,79.0,80.0,0.0
2021.0,Male,55-64 years,67.0,68.0,0.0
2021.0,Male,85 years and over,89.0,96.0,0.0
2021.0,Female,50-64 years,44.0,63.0,0.0
2021.0,Female,55-64 years,34.0,50.0,0.0
2021.0,Female,65-74 years,74.0,88.0,0.0
2021.0,Female,75-84 years,92.0,103.0,0.0
2021.0,Female,85 years and over,117.0,111.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,15-24 years,0.0,0.0,0.0
2021.0,All Sexes,55-64 years,122.0,117.0,0.0
2021.0,All Sexes,75-84 years,165.0,192.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,15-24 years,0.0,0.0,0.0
2021.0,Male,55-64 years,74.0,73.0,0.0
2021.0,Male,75-84 years,86.0,105.0,0.0
2021.0,Male,85 years and over,68.0,71.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,45-54 years,21.0,21.0,0.0
2021.0,Female,50-64 years,65.0,59.0,0.0
2021.0,Female,55-64 years,48.0,44.0,0.0
2021.0,Female,65-74 years,81.0,84.0,0.0
2021.0,Female,75-84 years,79.0,87.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,15-24 years,0.0,0.0,0.0
2021.0,All Sexes,45-54 years,51.0,51.0,0.0
2021.0,All Sexes,50-64 years,131.0,149.0,0.0
2021.0,All Sexes,55-64 years,93.0,115.0,0.0
2021.0,All Sexes,75-84 years,131.0,173.0,0.0
2021.0,All Sexes,85 years and over,111.0,157.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,15-24 years,0.0,0.0,0.0
2021.0,Male,45-54 years,27.0,24.0,0.0
2021.0,Male,50-64 years,70.0,79.0,0.0
2021.0,Male,55-64 years,49.0,64.0,0.0
2021.0,Male,75-84 years,63.0,105.0,0.0
2021.0,Male,85 years and over,57.0,79.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,45-54 years,24.0,27.0,0.0
2021.0,Female,50-64 years,61.0,70.0,0.0
2021.0,Female,55-64 years,44.0,51.0,0.0
2021.0,Female,65-74 years,58.0,85.0,0.0
2021.0,Female,75-84 years,68.0,68.0,0.0
2021.0,Female,85 years and over,54.0,78.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,45-54 years,22.0,28.0,0.0
2021.0,All Sexes,50-64 years,72.0,125.0,0.0
2021.0,All Sexes,55-64 years,58.0,107.0,0.0
2021.0,All Sexes,75-84 years,70.0,122.0,0.0
2021.0,All Sexes,85 years and over,72.0,131.0,0.0
2021.0,Male,1-4 years,0.0,0.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,50-64 years,38.0,66.0,0.0
2021.0,Male,55-64 years,29.0,57.0,0.0
2021.0,Male,65-74 years,48.0,71.0,0.0
2021.0,Male,75-84 years,32.0,72.0,0.0
2021.0,Female,5-14 years,0.0,0.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,50-64 years,34.0,59.0,0.0
2021.0,Female,55-64 years,29.0,50.0,0.0
2021.0,Female,75-84 years,38.0,50.0,0.0
2021.0,Female,85 years and over,46.0,77.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,45-54 years,16.0,33.0,0.0
2021.0,All Sexes,50-64 years,53.0,102.0,0.0
2021.0,All Sexes,55-64 years,44.0,83.0,0.0
2021.0,All Sexes,65-74 years,55.0,127.0,0.0
2021.0,All Sexes,75-84 years,46.0,144.0,0.0
2021.0,All Sexes,85 years and over,47.0,118.0,0.0
2021.0,Male,50-64 years,28.0,60.0,0.0
2021.0,Male,65-74 years,32.0,64.0,0.0
2021.0,Male,75-84 years,24.0,70.0,0.0
2021.0,Female,5-14 years,0.0,0.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,50-64 years,25.0,42.0,0.0
2021.0,Female,55-64 years,21.0,37.0,0.0
2021.0,Female,65-74 years,23.0,63.0,0.0
2021.0,All Sexes,35-44 years,39.0,29.0,0.0
2021.0,All Sexes,45-54 years,78.0,66.0,0.0
2021.0,All Sexes,50-64 years,181.0,191.0,0.0
2021.0,All Sexes,55-64 years,140.0,149.0,0.0
2021.0,All Sexes,65-74 years,174.0,189.0,0.0
2021.0,All Sexes,75-84 years,207.0,213.0,0.0
2021.0,All Sexes,85 years and over,151.0,178.0,0.0
2021.0,Male,1-4 years,0.0,0.0,0.0
2021.0,Male,35-44 years,20.0,16.0,0.0
2021.0,Male,45-54 years,51.0,42.0,0.0
2021.0,Male,50-64 years,101.0,109.0,0.0
2021.0,Male,55-64 years,76.0,80.0,0.0
2021.0,Male,65-74 years,96.0,108.0,0.0
2021.0,Male,75-84 years,121.0,124.0,0.0
2021.0,Male,85 years and over,64.0,86.0,0.0
2021.0,Female,35-44 years,19.0,13.0,0.0
2021.0,Female,45-54 years,27.0,24.0,0.0
2021.0,Female,50-64 years,80.0,82.0,0.0
2021.0,Female,55-64 years,64.0,69.0,0.0
2021.0,Female,65-74 years,78.0,81.0,0.0
2021.0,Female,75-84 years,86.0,89.0,0.0
2021.0,Female,85 years and over,87.0,92.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,25-34 years,36.0,29.0,0.0
2021.0,All Sexes,35-44 years,108.0,81.0,0.0
2021.0,All Sexes,45-54 years,231.0,176.0,0.0
2021.0,All Sexes,50-64 years,611.0,481.0,0.0
2021.0,All Sexes,55-64 years,462.0,359.0,0.0
2021.0,All Sexes,65-74 years,598.0,471.0,0.0
2021.0,All Sexes,85 years and over,382.0,324.0,0.0
2021.0,Male,1-4 years,0.0,0.0,0.0
2021.0,Male,25-34 years,20.0,17.0,0.0
2021.0,Male,35-44 years,62.0,43.0,0.0
2021.0,Male,45-54 years,141.0,110.0,0.0
2021.0,Male,50-64 years,349.0,268.0,0.0
2021.0,Male,55-64 years,254.0,188.0,0.0
2021.0,Male,65-74 years,341.0,268.0,0.0
2021.0,Male,75-84 years,268.0,252.0,0.0
2021.0,Male,85 years and over,174.0,151.0,0.0
2021.0,Female,25-34 years,16.0,12.0,0.0
2021.0,Female,35-44 years,46.0,38.0,0.0
2021.0,Female,45-54 years,90.0,66.0,0.0
2021.0,Female,50-64 years,262.0,213.0,0.0
2021.0,Female,55-64 years,208.0,171.0,0.0
2021.0,Female,65-74 years,257.0,203.0,0.0
2021.0,Female,85 years and over,208.0,173.0,0.0
2021.0,All Sexes,25-34 years,38.0,25.0,0.0
2021.0,All Sexes,35-44 years,101.0,64.0,0.0
2021.0,All Sexes,45-54 years,246.0,201.0,0.0
2021.0,All Sexes,75-84 years,574.0,503.0,0.0
2021.0,All Sexes,85 years and over,534.0,415.0,0.0
2021.0,Male,25-34 years,20.0,15.0,0.0
2021.0,Male,35-44 years,73.0,44.0,0.0
2021.0,Male,45-54 years,147.0,106.0,0.0
2021.0,Male,75-84 years,330.0,293.0,0.0
2021.0,Male,85 years and over,257.0,211.0,0.0
2021.0,Female,35-44 years,28.0,20.0,0.0
2021.0,Female,45-54 years,99.0,95.0,0.0
2021.0,Female,50-64 years,245.0,193.0,0.0
2021.0,Female,55-64 years,188.0,140.0,0.0
2021.0,Female,65-74 years,295.0,228.0,0.0
2021.0,Female,75-84 years,244.0,210.0,0.0
2021.0,Female,85 years and over,277.0,204.0,0.0
2021.0,All Sexes,25-34 years,39.0,19.0,0.0
2021.0,All Sexes,35-44 years,86.0,65.0,0.0
2021.0,All Sexes,45-54 years,191.0,129.0,0.0
2021.0,All Sexes,50-64 years,500.0,423.0,0.0
2021.0,All Sexes,55-64 years,379.0,335.0,0.0
2021.0,All Sexes,65-74 years,544.0,465.0,0.0
2021.0,All Sexes,75-84 years,542.0,462.0,0.0
2021.0,All Sexes,85 years and over,443.0,363.0,0.0
2021.0,Male,25-34 years,24.0,15.0,0.0
2021.0,Male,35-44 years,43.0,35.0,0.0
2021.0,Male,45-54 years,122.0,76.0,0.0
2021.0,Male,50-64 years,294.0,246.0,0.0
2021.0,Male,55-64 years,218.0,194.0,0.0
2021.0,Male,65-74 years,278.0,236.0,0.0
2021.0,Male,75-84 years,301.0,256.0,0.0
2021.0,Male,85 years and over,202.0,171.0,0.0
2021.0,Female,35-44 years,43.0,30.0,0.0
2021.0,Female,45-54 years,69.0,53.0,0.0
2021.0,Female,50-64 years,206.0,177.0,0.0
2021.0,Female,55-64 years,161.0,141.0,0.0
2021.0,Female,65-74 years,266.0,229.0,0.0
2021.0,Female,75-84 years,241.0,206.0,0.0
2021.0,Female,85 years and over,241.0,192.0,0.0
2021.0,All Sexes,15-24 years,16.0,13.0,0.0
2021.0,All Sexes,25-34 years,61.0,31.0,0.0
2021.0,All Sexes,35-44 years,126.0,88.0,0.0
2021.0,All Sexes,45-54 years,325.0,232.0,0.0
2021.0,Male,25-34 years,38.0,22.0,0.0
2021.0,Male,35-44 years,83.0,56.0,0.0
2021.0,Male,45-54 years,179.0,125.0,0.0
2021.0,Female,35-44 years,43.0,32.0,0.0
2021.0,Female,45-54 years,146.0,107.0,0.0
2021.0,Female,65-74 years,470.0,358.0,0.0
2022.0,All Sexes,25-34 years,50.0,34.0,0.0
2022.0,All Sexes,35-44 years,112.0,81.0,0.0
2022.0,All Sexes,45-54 years,294.0,205.0,0.0
2022.0,Male,25-34 years,29.0,21.0,0.0
2022.0,Male,35-44 years,61.0,44.0,0.0
2022.0,Male,45-54 years,176.0,115.0,0.0
2022.0,Female,35-44 years,51.0,37.0,0.0
2022.0,Female,45-54 years,118.0,90.0,0.0
2022.0,All Sexes,35-44 years,28.0,27.0,0.0
2022.0,All Sexes,45-54 years,82.0,65.0,0.0
2022.0,All Sexes,65-74 years,544.0,406.0,0.0
2022.0,Male,45-54 years,53.0,41.0,0.0
2022.0,Male,65-74 years,323.0,230.0,0.0
2022.0,Male,75-84 years,313.0,228.0,0.0
2022.0,Female,15-24 years,0.0,0.0,0.0
2022.0,Female,35-44 years,18.0,16.0,0.0
2022.0,Female,45-54 years,29.0,24.0,0.0
2022.0,Female,65-74 years,221.0,176.0,0.0
2022.0,All Sexes,1-4 years,0.0,0.0,0.0
2022.0,All Sexes,45-54 years,28.0,37.0,0.0
2022.0,Male,15-24 years,0.0,0.0,0.0
2022.0,Male,50-64 years,63.0,72.0,0.0
2022.0,Male,55-64 years,50.0,57.0,0.0
2022.0,Male,75-84 years,102.0,111.0,0.0
2022.0,Female,65-74 years,68.0,67.0,0.0
2022.0,Male,25-34 years,0.0,0.0,0.0
2022.0,Male,50-64 years,27.0,62.0,0.0
2022.0,Male,55-64 years,20.0,51.0,0.0
2022.0,Female,15-24 years,0.0,0.0,0.0
2022.0,All Sexes,15-24 years,0.0,0.0,0.0
2022.0,Male,15-24 years,0.0,0.0,0.0
2022.0,Male,25-34 years,0.0,0.0,0.0
2022.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Female,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,0.0,56.0,14.0
2020.0,All Sexes,55-64 years,0.0,50.0,12.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,85 years and over,0.0,35.0,0.0
2020.0,Female,1-4 years,0.0,0.0,0.0
2020.0,Male,85 years and over,28.0,48.0,0.0
2020.0,Female,5-14 years,0.0,0.0,0.0
2020.0,Female,75-84 years,26.0,53.0,0.0
2020.0,All Sexes,65-74 years,28.0,70.0,0.0
2020.0,All Sexes,85 years and over,40.0,63.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,All Sexes,15-24 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,43.0,49.0,0.0
2020.0,All Sexes,55-64 years,34.0,37.0,0.0
2020.0,All Sexes,65-74 years,61.0,84.0,0.0
2020.0,All Sexes,85 years and over,50.0,74.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,65-74 years,36.0,49.0,0.0
2020.0,Male,85 years and over,26.0,46.0,0.0
2020.0,Female,50-64 years,19.0,24.0,0.0
2020.0,Female,75-84 years,16.0,36.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,15-24 years,0.0,0.0,0.0
2020.0,All Sexes,65-74 years,87.0,94.0,0.0
2020.0,All Sexes,75-84 years,112.0,103.0,0.0
2020.0,All Sexes,85 years and over,84.0,82.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,65-74 years,48.0,59.0,0.0
2020.0,Male,75-84 years,57.0,55.0,0.0
2020.0,Male,85 years and over,44.0,45.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,65-74 years,39.0,35.0,0.0
2020.0,Female,75-84 years,55.0,48.0,0.0
2020.0,All Sexes,15-24 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,49.0,67.0,0.0
2020.0,All Sexes,55-64 years,42.0,55.0,0.0
2020.0,All Sexes,75-84 years,99.0,105.0,0.0
2020.0,All Sexes,85 years and over,103.0,94.0,0.0
2020.0,Male,1-4 years,0.0,0.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,50-64 years,31.0,38.0,0.0
2020.0,Male,55-64 years,26.0,31.0,0.0
2020.0,Male,65-74 years,45.0,51.0,0.0
2020.0,Male,75-84 years,56.0,59.0,0.0
2020.0,Male,85 years and over,43.0,46.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,75-84 years,43.0,46.0,0.0
2020.0,Female,85 years and over,60.0,48.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,45-54 years,26.0,16.0,0.0
2020.0,All Sexes,50-64 years,75.0,62.0,0.0
2020.0,All Sexes,55-64 years,55.0,52.0,0.0
2020.0,Male,50-64 years,47.0,33.0,0.0
2020.0,Male,55-64 years,37.0,27.0,0.0
2020.0,Male,65-74 years,85.0,63.0,0.0
2020.0,Male,85 years and over,108.0,58.0,0.0
2020.0,Female,50-64 years,28.0,29.0,0.0
2020.0,All Sexes,45-54 years,56.0,45.0,0.0
2020.0,All Sexes,50-64 years,170.0,105.0,0.0
2020.0,All Sexes,55-64 years,134.0,80.0,0.0
2020.0,All Sexes,65-74 years,278.0,174.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,45-54 years,33.0,26.0,0.0
2020.0,Male,50-64 years,99.0,58.0,0.0
2020.0,Male,55-64 years,78.0,44.0,0.0
2020.0,Male,65-74 years,151.0,92.0,0.0
2020.0,Male,75-84 years,207.0,156.0,0.0
2020.0,Male,85 years and over,167.0,84.0,0.0
2020.0,Female,45-54 years,23.0,19.0,0.0
2020.0,Female,50-64 years,71.0,47.0,0.0
